"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"IDN","CPI","TOT","IDX2015","A","2011",79.63361,
"IDN","CPI","TOT","IDX2015","A","2012",83.04153,
"IDN","CPI","TOT","IDX2015","A","2013",88.36657,
"IDN","CPI","TOT","IDX2015","A","2014",94.01755,
"IDN","CPI","TOT","IDX2015","A","2015",100,
"IDN","CPI","TOT","IDX2015","A","2016",103.5258,
"IDN","CPI","TOT","IDX2015","A","2017",107.4689,
"ISR","CPI","TOT","IDX2015","A","1993",45.04746,
"ISR","CPI","TOT","IDX2015","A","1994",50.61082,
"ISR","CPI","TOT","IDX2015","A","1995",55.69368,
"ISR","CPI","TOT","IDX2015","A","1996",61.97405,
"ISR","CPI","TOT","IDX2015","A","1997",67.55242,
"ISR","CPI","TOT","IDX2015","A","1998",71.22379,
"ISR","CPI","TOT","IDX2015","A","1999",74.92743,
"ISR","CPI","TOT","IDX2015","A","2000",75.77025,
"ISR","CPI","TOT","IDX2015","A","2001",76.60372,
"ISR","CPI","TOT","IDX2015","A","2002",80.96051,
"ISR","CPI","TOT","IDX2015","A","2003",81.54073,
"ISR","CPI","TOT","IDX2015","A","2004",81.20339,
"ISR","CPI","TOT","IDX2015","A","2005",82.28286,
"ISR","CPI","TOT","IDX2015","A","2006",84.01677,
"ISR","CPI","TOT","IDX2015","A","2007",84.42985,
"ISR","CPI","TOT","IDX2015","A","2008",88.30862,
"ISR","CPI","TOT","IDX2015","A","2009",91.24489,
"ISR","CPI","TOT","IDX2015","A","2010",93.7028,
"ISR","CPI","TOT","IDX2015","A","2011",96.94337,
"ISR","CPI","TOT","IDX2015","A","2012",98.59878,
"ISR","CPI","TOT","IDX2015","A","2013",100.1271,
"ISR","CPI","TOT","IDX2015","A","2014",100.6036,
"ISR","CPI","TOT","IDX2015","A","2015",100,
"ISR","CPI","TOT","IDX2015","A","2016",99.45506,
"ISR","CPI","TOT","IDX2015","A","2017",99.69598,
"LVA","CPI","TOT","IDX2015","A","1993",23.09404,
"LVA","CPI","TOT","IDX2015","A","1994",31.39051,
"LVA","CPI","TOT","IDX2015","A","1995",39.23058,
"LVA","CPI","TOT","IDX2015","A","1996",46.13927,
"LVA","CPI","TOT","IDX2015","A","1997",50.03683,
"LVA","CPI","TOT","IDX2015","A","1998",52.36065,
"LVA","CPI","TOT","IDX2015","A","1999",53.59888,
"LVA","CPI","TOT","IDX2015","A","2000",55.02153,
"LVA","CPI","TOT","IDX2015","A","2001",56.38994,
"LVA","CPI","TOT","IDX2015","A","2002",57.48327,
"LVA","CPI","TOT","IDX2015","A","2003",59.1748,
"LVA","CPI","TOT","IDX2015","A","2004",62.83913,
"LVA","CPI","TOT","IDX2015","A","2005",67.0798,
"LVA","CPI","TOT","IDX2015","A","2006",71.46426,
"LVA","CPI","TOT","IDX2015","A","2007",78.67714,
"LVA","CPI","TOT","IDX2015","A","2008",90.79524,
"LVA","CPI","TOT","IDX2015","A","2009",94.00404,
"LVA","CPI","TOT","IDX2015","A","2010",92.98444,
"LVA","CPI","TOT","IDX2015","A","2011",97.04855,
"LVA","CPI","TOT","IDX2015","A","2012",99.2397,
"LVA","CPI","TOT","IDX2015","A","2013",99.21047,
"LVA","CPI","TOT","IDX2015","A","2014",99.82607,
"LVA","CPI","TOT","IDX2015","A","2015",100,
"LVA","CPI","TOT","IDX2015","A","2016",100.1406,
"LVA","CPI","TOT","IDX2015","A","2017",103.0751,
"LTU","CPI","TOT","IDX2015","A","1993",19.81821,
"LTU","CPI","TOT","IDX2015","A","1994",34.13779,
"LTU","CPI","TOT","IDX2015","A","1995",47.67262,
"LTU","CPI","TOT","IDX2015","A","1996",59.41209,
"LTU","CPI","TOT","IDX2015","A","1997",64.68851,
"LTU","CPI","TOT","IDX2015","A","1998",67.96664,
"LTU","CPI","TOT","IDX2015","A","1999",68.46113,
"LTU","CPI","TOT","IDX2015","A","2000",69.13315,
"LTU","CPI","TOT","IDX2015","A","2001",70.07829,
"LTU","CPI","TOT","IDX2015","A","2002",70.27556,
"LTU","CPI","TOT","IDX2015","A","2003",69.47842,
"LTU","CPI","TOT","IDX2015","A","2004",70.28722,
"LTU","CPI","TOT","IDX2015","A","2005",72.15579,
"LTU","CPI","TOT","IDX2015","A","2006",74.85378,
"LTU","CPI","TOT","IDX2015","A","2007",79.14828,
"LTU","CPI","TOT","IDX2015","A","2008",87.79592,
"LTU","CPI","TOT","IDX2015","A","2009",91.70551,
"LTU","CPI","TOT","IDX2015","A","2010",92.91531,
"LTU","CPI","TOT","IDX2015","A","2011",96.75297,
"LTU","CPI","TOT","IDX2015","A","2012",99.74261,
"LTU","CPI","TOT","IDX2015","A","2013",100.7874,
"LTU","CPI","TOT","IDX2015","A","2014",100.892,
"LTU","CPI","TOT","IDX2015","A","2015",99.99999,
"LTU","CPI","TOT","IDX2015","A","2016",100.9055,
"LTU","CPI","TOT","IDX2015","A","2017",104.6621,
"RUS","CPI","TOT","IDX2015","A","1993",0.3445968,
"RUS","CPI","TOT","IDX2015","A","1994",1.404999,
"RUS","CPI","TOT","IDX2015","A","1995",4.178668,
"RUS","CPI","TOT","IDX2015","A","1996",6.174066,
"RUS","CPI","TOT","IDX2015","A","1997",7.08544,
"RUS","CPI","TOT","IDX2015","A","1998",9.047092,
"RUS","CPI","TOT","IDX2015","A","1999",16.80466,
"RUS","CPI","TOT","IDX2015","A","2000",20.29982,
"RUS","CPI","TOT","IDX2015","A","2001",24.65961,
"RUS","CPI","TOT","IDX2015","A","2002",28.55305,
"RUS","CPI","TOT","IDX2015","A","2003",32.45434,
"RUS","CPI","TOT","IDX2015","A","2004",35.98816,
"RUS","CPI","TOT","IDX2015","A","2005",40.55338,
"RUS","CPI","TOT","IDX2015","A","2006",44.47434,
"RUS","CPI","TOT","IDX2015","A","2007",48.48027,
"RUS","CPI","TOT","IDX2015","A","2008",55.32121,
"RUS","CPI","TOT","IDX2015","A","2009",61.76466,
"RUS","CPI","TOT","IDX2015","A","2010",65.99516,
"RUS","CPI","TOT","IDX2015","A","2011",71.56547,
"RUS","CPI","TOT","IDX2015","A","2012",75.19722,
"RUS","CPI","TOT","IDX2015","A","2013",80.27654,
"RUS","CPI","TOT","IDX2015","A","2014",86.55431,
"RUS","CPI","TOT","IDX2015","A","2015",100,
"RUS","CPI","TOT","IDX2015","A","2016",107.0424,
"RUS","CPI","TOT","IDX2015","A","2017",110.9852,
"SAU","CPI","TOT","IDX2015","A","1995",66.80688,
"SAU","CPI","TOT","IDX2015","A","1996",67.6233,
"SAU","CPI","TOT","IDX2015","A","1997",67.66195,
"SAU","CPI","TOT","IDX2015","A","1998",67.41074,
"SAU","CPI","TOT","IDX2015","A","1999",66.51164,
"SAU","CPI","TOT","IDX2015","A","2000",65.76339,
"SAU","CPI","TOT","IDX2015","A","2001",65.02622,
"SAU","CPI","TOT","IDX2015","A","2002",65.18696,
"SAU","CPI","TOT","IDX2015","A","2003",65.58603,
"SAU","CPI","TOT","IDX2015","A","2004",65.92413,
"SAU","CPI","TOT","IDX2015","A","2005",66.24006,
"SAU","CPI","TOT","IDX2015","A","2006",67.70332,
"SAU","CPI","TOT","IDX2015","A","2007",70.52507,
"SAU","CPI","TOT","IDX2015","A","2008",77.48607,
"SAU","CPI","TOT","IDX2015","A","2009",81.40471,
"SAU","CPI","TOT","IDX2015","A","2010",85.75125,
"SAU","CPI","TOT","IDX2015","A","2011",90.7473,"B"
"SAU","CPI","TOT","IDX2015","A","2012",93.34837,
"SAU","CPI","TOT","IDX2015","A","2013",96.62586,
"SAU","CPI","TOT","IDX2015","A","2014",98.79208,
"SAU","CPI","TOT","IDX2015","A","2015",100,
"SAU","CPI","TOT","IDX2015","A","2016",102.0535,
"SAU","CPI","TOT","IDX2015","A","2017",101.2015,
"SVN","CPI","TOT","IDX2015","A","1993",30.8052,
"SVN","CPI","TOT","IDX2015","A","1994",37.27177,
"SVN","CPI","TOT","IDX2015","A","1995",42.28994,
"SVN","CPI","TOT","IDX2015","A","1996",46.46161,
"SVN","CPI","TOT","IDX2015","A","1997",50.34565,
"SVN","CPI","TOT","IDX2015","A","1998",54.31851,
"SVN","CPI","TOT","IDX2015","A","1999",57.66213,
"SVN","CPI","TOT","IDX2015","A","2000",62.80083,
"SVN","CPI","TOT","IDX2015","A","2001",68.06333,
"SVN","CPI","TOT","IDX2015","A","2002",73.155,
"SVN","CPI","TOT","IDX2015","A","2003",77.21083,
"SVN","CPI","TOT","IDX2015","A","2004",79.985,
"SVN","CPI","TOT","IDX2015","A","2005",81.94583,
"SVN","CPI","TOT","IDX2015","A","2006",83.96,
"SVN","CPI","TOT","IDX2015","A","2007",87.03083,
"SVN","CPI","TOT","IDX2015","A","2008",91.94583,
"SVN","CPI","TOT","IDX2015","A","2009",92.7175,
"SVN","CPI","TOT","IDX2015","A","2010",94.3875,
"SVN","CPI","TOT","IDX2015","A","2011",96.08916,
"SVN","CPI","TOT","IDX2015","A","2012",98.585,
"SVN","CPI","TOT","IDX2015","A","2013",100.3292,
"SVN","CPI","TOT","IDX2015","A","2014",100.5292,
"SVN","CPI","TOT","IDX2015","A","2015",100.0008,
"SVN","CPI","TOT","IDX2015","A","2016",99.94583,
"SVN","CPI","TOT","IDX2015","A","2017",101.3742,
"ZAF","CPI","TOT","IDX2015","A","1993",28.13057,
"ZAF","CPI","TOT","IDX2015","A","1994",30.64504,
"ZAF","CPI","TOT","IDX2015","A","1995",33.30516,
"ZAF","CPI","TOT","IDX2015","A","1996",35.75446,
"ZAF","CPI","TOT","IDX2015","A","1997",38.82855,
"ZAF","CPI","TOT","IDX2015","A","1998",41.50017,
"ZAF","CPI","TOT","IDX2015","A","1999",43.65049,
"ZAF","CPI","TOT","IDX2015","A","2000",45.98097,
"ZAF","CPI","TOT","IDX2015","A","2001",48.60276,
"ZAF","CPI","TOT","IDX2015","A","2002",53.21745,
"ZAF","CPI","TOT","IDX2015","A","2003",56.23989,
"ZAF","CPI","TOT","IDX2015","A","2004",55.8507,
"ZAF","CPI","TOT","IDX2015","A","2005",57.00282,
"ZAF","CPI","TOT","IDX2015","A","2006",58.85193,
"ZAF","CPI","TOT","IDX2015","A","2007",62.48769,
"ZAF","CPI","TOT","IDX2015","A","2008",68.771,
"ZAF","CPI","TOT","IDX2015","A","2009",73.76691,
"ZAF","CPI","TOT","IDX2015","A","2010",76.76447,
"ZAF","CPI","TOT","IDX2015","A","2011",80.61586,
"ZAF","CPI","TOT","IDX2015","A","2012",85.23026,
"ZAF","CPI","TOT","IDX2015","A","2013",90.15351,
"ZAF","CPI","TOT","IDX2015","A","2014",95.68535,
"ZAF","CPI","TOT","IDX2015","A","2015",100,
"ZAF","CPI","TOT","IDX2015","A","2016",106.5946,
"ZAF","CPI","TOT","IDX2015","A","2017",112.1174,
"EU28","CPI","TOT","IDX2015","A","1996",61.17,
"EU28","CPI","TOT","IDX2015","A","1997",65.65,
"EU28","CPI","TOT","IDX2015","A","1998",68.7,
"EU28","CPI","TOT","IDX2015","A","1999",70.73,
"EU28","CPI","TOT","IDX2015","A","2000",73.16,
"EU28","CPI","TOT","IDX2015","A","2001",75.5,
"EU28","CPI","TOT","IDX2015","A","2002",77.41,
"EU28","CPI","TOT","IDX2015","A","2003",79.07,
"EU28","CPI","TOT","IDX2015","A","2004",80.88,
"EU28","CPI","TOT","IDX2015","A","2005",82.72,
"EU28","CPI","TOT","IDX2015","A","2006",84.63,
"EU28","CPI","TOT","IDX2015","A","2007",86.64,
"EU28","CPI","TOT","IDX2015","A","2008",89.82,
"EU28","CPI","TOT","IDX2015","A","2009",90.71,
"EU28","CPI","TOT","IDX2015","A","2010",92.59,
"EU28","CPI","TOT","IDX2015","A","2011",95.46,
"EU28","CPI","TOT","IDX2015","A","2012",97.99,
"EU28","CPI","TOT","IDX2015","A","2013",99.46,
"EU28","CPI","TOT","IDX2015","A","2014",100.01,
"EU28","CPI","TOT","IDX2015","A","2015",100,
"EU28","CPI","TOT","IDX2015","A","2016",100.25,
"EU28","CPI","TOT","IDX2015","A","2017",101.97,
"OECD","CPI","TOT","IDX2015","A","1993",51.90407,
"OECD","CPI","TOT","IDX2015","A","1994",54.35802,
"OECD","CPI","TOT","IDX2015","A","1995",57.60806,
"OECD","CPI","TOT","IDX2015","A","1996",60.86865,
"OECD","CPI","TOT","IDX2015","A","1997",63.77079,
"OECD","CPI","TOT","IDX2015","A","1998",66.43156,
"OECD","CPI","TOT","IDX2015","A","1999",68.83618,
"OECD","CPI","TOT","IDX2015","A","2000",71.5899,
"OECD","CPI","TOT","IDX2015","A","2001",74.17805,
"OECD","CPI","TOT","IDX2015","A","2002",76.20724,
"OECD","CPI","TOT","IDX2015","A","2003",78.05434,
"OECD","CPI","TOT","IDX2015","A","2004",79.89709,
"OECD","CPI","TOT","IDX2015","A","2005",81.97714,
"OECD","CPI","TOT","IDX2015","A","2006",84.14281,
"OECD","CPI","TOT","IDX2015","A","2007",86.25373,
"OECD","CPI","TOT","IDX2015","A","2008",89.43202,
"OECD","CPI","TOT","IDX2015","A","2009",89.878,
"OECD","CPI","TOT","IDX2015","A","2010",91.48791,
"OECD","CPI","TOT","IDX2015","A","2011",94.08208,
"OECD","CPI","TOT","IDX2015","A","2012",96.1782,
"OECD","CPI","TOT","IDX2015","A","2013",97.71293,
"OECD","CPI","TOT","IDX2015","A","2014",99.39404,
"OECD","CPI","TOT","IDX2015","A","2015",100,
"OECD","CPI","TOT","IDX2015","A","2016",101.1151,
"OECD","CPI","TOT","IDX2015","A","2017",103.4028,
"OECDE","CPI","TOT","IDX2015","A","1993",42.63309,
"OECDE","CPI","TOT","IDX2015","A","1994",46.12282,
"OECDE","CPI","TOT","IDX2015","A","1995",49.98119,
"OECDE","CPI","TOT","IDX2015","A","1996",53.61354,
"OECDE","CPI","TOT","IDX2015","A","1997",57.30073,
"OECDE","CPI","TOT","IDX2015","A","1998",61.14407,
"OECDE","CPI","TOT","IDX2015","A","1999",64.32026,
"OECDE","CPI","TOT","IDX2015","A","2000",67.82159,
"OECDE","CPI","TOT","IDX2015","A","2001",71.39962,
"OECDE","CPI","TOT","IDX2015","A","2002",74.65498,
"OECDE","CPI","TOT","IDX2015","A","2003",76.84193,
"OECDE","CPI","TOT","IDX2015","A","2004",78.66692,
"OECDE","CPI","TOT","IDX2015","A","2005",80.5229,
"OECDE","CPI","TOT","IDX2015","A","2006",82.55476,
"OECDE","CPI","TOT","IDX2015","A","2007",84.72147,
"OECDE","CPI","TOT","IDX2015","A","2008",87.9758,
"OECDE","CPI","TOT","IDX2015","A","2009",88.95685,
"OECDE","CPI","TOT","IDX2015","A","2010",90.89021,
"OECDE","CPI","TOT","IDX2015","A","2011",93.67493,
"OECDE","CPI","TOT","IDX2015","A","2012",96.34193,
"OECDE","CPI","TOT","IDX2015","A","2013",98.09644,
"OECDE","CPI","TOT","IDX2015","A","2014",99.3197,
"OECDE","CPI","TOT","IDX2015","A","2015",100,
"OECDE","CPI","TOT","IDX2015","A","2016",101.0049,
"OECDE","CPI","TOT","IDX2015","A","2017",103.5615,
"G-7","CPI","TOT","IDX2015","A","1993",66.93041,
"G-7","CPI","TOT","IDX2015","A","1994",68.44982,
"G-7","CPI","TOT","IDX2015","A","1995",70.05189,
"G-7","CPI","TOT","IDX2015","A","1996",71.68587,
"G-7","CPI","TOT","IDX2015","A","1997",73.17619,
"G-7","CPI","TOT","IDX2015","A","1998",74.14867,
"G-7","CPI","TOT","IDX2015","A","1999",75.25536,
"G-7","CPI","TOT","IDX2015","A","2000",76.98749,
"G-7","CPI","TOT","IDX2015","A","2001",78.60656,
"G-7","CPI","TOT","IDX2015","A","2002",79.67168,
"G-7","CPI","TOT","IDX2015","A","2003",81.10233,
"G-7","CPI","TOT","IDX2015","A","2004",82.76338,
"G-7","CPI","TOT","IDX2015","A","2005",84.76305,
"G-7","CPI","TOT","IDX2015","A","2006",86.82111,
"G-7","CPI","TOT","IDX2015","A","2007",88.76521,
"G-7","CPI","TOT","IDX2015","A","2008",91.65034,
"G-7","CPI","TOT","IDX2015","A","2009",91.53506,
"G-7","CPI","TOT","IDX2015","A","2010",92.77077,
"G-7","CPI","TOT","IDX2015","A","2011",95.15588,
"G-7","CPI","TOT","IDX2015","A","2012",96.92966,
"G-7","CPI","TOT","IDX2015","A","2013",98.20353,
"G-7","CPI","TOT","IDX2015","A","2014",99.72852,
"G-7","CPI","TOT","IDX2015","A","2015",100,
"G-7","CPI","TOT","IDX2015","A","2016",100.8674,
"G-7","CPI","TOT","IDX2015","A","2017",102.6648,
"G-20","CPI","TOT","IDX2015","A","1996",48.3628,
"G-20","CPI","TOT","IDX2015","A","1997",51.52123,
"G-20","CPI","TOT","IDX2015","A","1998",54.98737,
"G-20","CPI","TOT","IDX2015","A","1999",58.37444,
"G-20","CPI","TOT","IDX2015","A","2000",61.01604,
"G-20","CPI","TOT","IDX2015","A","2001",63.64005,
"G-20","CPI","TOT","IDX2015","A","2002",65.87033,
"G-20","CPI","TOT","IDX2015","A","2003",68.07671,
"G-20","CPI","TOT","IDX2015","A","2004",70.16374,
"G-20","CPI","TOT","IDX2015","A","2005",72.47326,
"G-20","CPI","TOT","IDX2015","A","2006",74.88791,
"G-20","CPI","TOT","IDX2015","A","2007",77.42436,
"G-20","CPI","TOT","IDX2015","A","2008",81.27364,
"G-20","CPI","TOT","IDX2015","A","2009",82.93861,
"G-20","CPI","TOT","IDX2015","A","2010",85.69378,
"G-20","CPI","TOT","IDX2015","A","2011",89.27708,
"G-20","CPI","TOT","IDX2015","A","2012",92.19058,
"G-20","CPI","TOT","IDX2015","A","2013",95.09944,
"G-20","CPI","TOT","IDX2015","A","2014",97.72936,
"G-20","CPI","TOT","IDX2015","A","2015",100,
"G-20","CPI","TOT","IDX2015","A","2016",102.2427,
"G-20","CPI","TOT","IDX2015","A","2017",104.6176,
"EA19","CPI","TOT","IDX2015","A","1993",66.10507,
"EA19","CPI","TOT","IDX2015","A","1994",67.97681,
"EA19","CPI","TOT","IDX2015","A","1995",69.71188,
"EA19","CPI","TOT","IDX2015","A","1996",71.34,
"EA19","CPI","TOT","IDX2015","A","1997",72.56,
"EA19","CPI","TOT","IDX2015","A","1998",73.45,
"EA19","CPI","TOT","IDX2015","A","1999",74.3,
"EA19","CPI","TOT","IDX2015","A","2000",75.93,
"EA19","CPI","TOT","IDX2015","A","2001",77.76,
"EA19","CPI","TOT","IDX2015","A","2002",79.53,
"EA19","CPI","TOT","IDX2015","A","2003",81.21,
"EA19","CPI","TOT","IDX2015","A","2004",82.98,
"EA19","CPI","TOT","IDX2015","A","2005",84.8,
"EA19","CPI","TOT","IDX2015","A","2006",86.67,
"EA19","CPI","TOT","IDX2015","A","2007",88.55,
"EA19","CPI","TOT","IDX2015","A","2008",91.51,
"EA19","CPI","TOT","IDX2015","A","2009",91.8,
"EA19","CPI","TOT","IDX2015","A","2010",93.28,
"EA19","CPI","TOT","IDX2015","A","2011",95.82,
"EA19","CPI","TOT","IDX2015","A","2012",98.22,
"EA19","CPI","TOT","IDX2015","A","2013",99.54,
"EA19","CPI","TOT","IDX2015","A","2014",99.97,
"EA19","CPI","TOT","IDX2015","A","2015",100,
"EA19","CPI","TOT","IDX2015","A","2016",100.24,
"EA19","CPI","TOT","IDX2015","A","2017",101.78,
